audio_path	transcript	phoneme_transcript
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R075.wav	đã đạt gần đến chuẩn quốc tế	d#a4#_4# d#a6b#t6b#_6b# G#7_X2#n2#_2# d#e5a#n5a#_5a# ts#wp3#7_X3#n3#_3# k#uo5b#k5b#_5b# t#e5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R076.wav	khi làm mới chủ yếu là tráng nhựa chứ không mở rộng	x#i1#_1# l#a2#m2#_2# m#75a#j5a#_5a# ts#u3#_3# ie5a#w5a#_5a# l#a2#_2# ts#a5a#N5a#_5a# J#M76a#_6a# ts#M5a#_5a# x#o1#Nm1#_1# m#73#_3# z#o6a#Nm6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R077.wav	tìm cách lật mặt kẻ cậy quyền giữa chốn công đường	t#i2#m2#_2# k#E_X5b#k5b#_5b# l#7_X6b#t6b#_6b# m#a_X6b#t6b#_6b# k#E3#_3# k#7_X6a#j6a#_6a# k#wp2#ie2#n2#_2# z#M74#_4# ts#o5a#n5a#_5a# k#o1#Nm1#_1# d#M72#N2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R078.wav	dựng cứ dựng	z#M6a#N6a#_6a# k#M5a#_5a# z#M6a#N6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R079.wav	uy tín của một phóng viên	wp1#i1#_1# t#i5a#n5a#_5a# k#uo3#_3# m#o6b#t6b#_6b# f#O_X5a#Nm5a#_5a# v#ie1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R080.wav	một lò gạch chông chênh trên sườn đồi 	m#o6b#t6b#_6b# l#O2#_2# G#E_X6b#k6b#_6b# ts#o1#Nm1#_1# ts#e1#J1#_1# ts#e1#n1#_1# s#M72#n2#_2# d#o2#j2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R081.wav	giữa quạnh hiu lá cỏ	z#M74#_4# k#wp6a#E_X6a#J6a#_6a# h#i1#w1#_1# l#a5a#_5a# k#O3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R082.wav	ben thấy hữu thật buồn cười	b#E1#n1#_1# t_h#7_X5a#j5a#_5a# h#M4#w4#_4# t_h#7_X6b#t6b#_6b# b#uo2#n2#_2# k#M72#j2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R083.wav	chúng ta làm cho mọi thứ rối tung lên 	ts#u5a#Nm5a#_5a# t#a1#_1# l#a2#m2#_2# ts#O1#_1# m#O6a#j6a#_6a# t_h#M5a#_5a# z#o5a#j5a#_5a# t#u1#Nm1#_1# l#e1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R084.wav	hết lần này đến lần khác	h#e5b#t5b#_5b# l#7_X2#n2#_2# n#a_X2#j2#_2# d#e5a#n5a#_5a# l#7_X2#n2#_2# x#a5b#k5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R085.wav	lê thị hồng ngọc chủ quán cơm niêu trên đường tú xương	l#e1#_1# t_h#i6a#_6a# h#o2#Nm2#_2# N#O_X6b#kp6b#_6b# ts#u3#_3# k#wp5a#a5a#n5a#_5a# k#71#m1#_1# n#ie1#w1#_1# ts#e1#n1#_1# d#M72#N2#_2# t#u5a#_5a# s#M71#N1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R086.wav	vụ việc chỉ kết thúc sau cuộc đột kích	v#u6a#_6a# v#ie6b#k6b#_6b# ts#i3#_3# k#e5b#t5b#_5b# t_h#u5b#kp5b#_5b# s#a_X1#w1#_1# k#uo6b#k6b#_6b# d#o6b#t6b#_6b# k#i5b#k5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R087.wav	bằng mọt cú sút xa đẹp mắt	b#a_X2#N2#_2# m#O6b#t6b#_6b# k#u5a#_5a# s#u5b#t5b#_5b# s#a1#_1# d#E6b#p6b#_6b# m#a_X5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R088.wav	nói câu gì cũng phải có đầu có đuôi 	n#O5a#j5a#_5a# k#7_X1#w1#_1# z#i2#_2# k#u4#Nm4#_4# f#a3#j3#_3# k#O5a#_5a# d#7_X2#w2#_2# k#O5a#_5a# d#uo1#j1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R089.wav	chớ không được nói nhăng nhít	ts#75a#_5a# x#o1#Nm1#_1# d#M76b#k6b#_6b# n#O5a#j5a#_5a# J#a_X1#N1#_1# J#i5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R090.wav	không được lấy que cời gõ gõ lên tấm lưng còng của các ngài	x#o1#Nm1#_1# d#M76b#k6b#_6b# l#7_X5a#j5a#_5a# k#wp1#E1#_1# k#72#j2#_2# G#O4#_4# G#O4#_4# l#e1#n1#_1# t#7_X5a#m5a#_5a# l#M1#N1#_1# k#O_X2#Nm2#_2# k#uo3#_3# k#a5b#k5b#_5b# N#a2#j2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R091.wav	luôn săn đầu khách với những lời nũng nịu đến mềm lòng	l#uo1#n1#_1# s#a_X1#n1#_1# d#7_X2#w2#_2# x#E_X5b#k5b#_5b# v#75a#j5a#_5a# J#M4#N4#_4# l#72#j2#_2# n#u4#Nm4#_4# n#i6a#w6a#_6a# d#e5a#n5a#_5a# m#e2#m2#_2# l#O_X2#Nm2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R092.wav	làm thổi tung cả một đội quân của kẻ thù	l#a2#m2#_2# t_h#o3#j3#_3# t#u1#Nm1#_1# k#a3#_3# m#o6b#t6b#_6b# d#o6a#j6a#_6a# k#wp1#7_X1#n1#_1# k#uo3#_3# k#E3#_3# t_h#u2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R093.wav	cảm thấy xúc động trước một điều gì đó	k#a3#m3#_3# t_h#7_X5a#j5a#_5a# s#u5b#kp5b#_5b# d#o6a#Nm6a#_6a# ts#M75b#k5b#_5b# m#o6b#t6b#_6b# d#ie2#w2#_2# z#i2#_2# d#O5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R094.wav	làm dãy nhà cho thuê của một hộ dân phải bỏ trống	l#a2#m2#_2# z#a_X4#j4#_4# J#a2#_2# ts#O1#_1# t_h#wp1#e1#_1# k#uo3#_3# m#o6b#t6b#_6b# h#o6a#_6a# z#7_X1#n1#_1# f#a3#j3#_3# b#O3#_3# ts#o5a#Nm5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R095.wav	tiêu hủy tất cả các bầy đàn	t#ie1#w1#_1# h#wp3#i3#_3# t#7_X5b#t5b#_5b# k#a3#_3# k#a5b#k5b#_5b# b#7_X2#j2#_2# d#a2#n2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R096.wav	mà nhà cửa và công việc chẳng đâu vào đâu	m#a2#_2# J#a2#_2# k#M73#_3# v#a2#_2# k#o1#Nm1#_1# v#ie6b#k6b#_6b# ts#a_X3#N3#_3# d#7_X1#w1#_1# v#a2#w2#_2# d#7_X1#w1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R097.wav	bà con trong xóm đến dự rình rang	b#a2#_2# k#O1#n1#_1# ts#O_X1#Nm1#_1# s#O5a#m5a#_5a# d#e5a#n5a#_5a# z#M6a#_6a# z#i2#J2#_2# z#a1#N1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R098.wav	chỉ chăm chắm vào những đối tượng cao cấp	ts#i3#_3# ts#a_X1#m1#_1# ts#a_X5a#m5a#_5a# v#a2#w2#_2# J#M4#N4#_4# d#o5a#j5a#_5a# t#M76a#N6a#_6a# k#a1#w1#_1# k#7_X5b#p5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R099.wav	lùng sục mua heo bệnh chở đi giết mổ	l#u2#Nm2#_2# s#u6b#kp6b#_6b# m#uo1#_1# h#E1#w1#_1# b#e6a#J6a#_6a# ts#73#_3# d#i1#_1# z#ie5b#t5b#_5b# m#o3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R100.wav	chúng xẩy nhà ra bụi đời đi giật dọc đâm chém quậy phá	ts#u5a#Nm5a#_5a# s#7_X3#j3#_3# J#a2#_2# z#a1#_1# b#u6a#j6a#_6a# d#72#j2#_2# d#i1#_1# z#7_X6b#t6b#_6b# z#O_X6b#kp6b#_6b# d#7_X1#m1#_1# ts#E5a#m5a#_5a# k#wp6a#7_X6a#j6a#_6a# f#a5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R101.wav	tuần rồi	t#wp2#7_X2#n2#_2# z#o2#j2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R102.wav	huỳnh phương đông	h#wp2#i2#J2#_2# f#M71#N1#_1# d#o1#Nm1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R103.wav	hiện công an phường cốc lếu đang hoàn chỉnh hồ sơ	h#ie6a#n6a#_6a# k#o1#Nm1#_1# a1#n1#_1# f#M72#N2#_2# k#o5b#kp5b#_5b# l#e5a#w5a#_5a# d#a1#N1#_1# h#wp2#a2#n2#_2# ts#i3#J3#_3# h#o2#_2# s#71#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R104.wav	mà lợn có khi chi phí nuôi không đủ huề vốn	m#a2#_2# l#76a#n6a#_6a# k#O5a#_5a# x#i1#_1# ts#i1#_1# f#i5a#_5a# n#uo1#j1#_1# x#o1#Nm1#_1# d#u3#_3# h#wp2#e2#_2# v#o5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R105.wav	có khi anh ấy nói năng lỗ mãng và đánh em nữa	k#O5a#_5a# x#i1#_1# E_X1#J1#_1# 7_X5a#j5a#_5a# n#O5a#j5a#_5a# n#a_X1#N1#_1# l#o4#_4# m#a4#N4#_4# v#a2#_2# d#E_X5a#J5a#_5a# E1#m1#_1# n#M74#_4#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R106.wav	như thích đi chầm chậm trên những con đường quê	J#M1#_1# t_h#i5b#k5b#_5b# d#i1#_1# ts#7_X2#m2#_2# ts#7_X6a#m6a#_6a# ts#e1#n1#_1# J#M4#N4#_4# k#O1#n1#_1# d#M72#N2#_2# k#wp1#e1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R107.wav	cho việc phát triển sự nghiệp của họ tại việt nam	ts#O1#_1# v#ie6b#k6b#_6b# f#a5b#t5b#_5b# ts#ie3#n3#_3# s#M6a#_6a# N#ie6b#p6b#_6b# k#uo3#_3# h#O6a#_6a# t#a6a#j6a#_6a# v#ie6b#t6b#_6b# n#a1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R108.wav	thử địa không dư hoàng hạc lâu	t_h#M3#_3# d#ie6a#_6a# x#o1#Nm1#_1# z#M1#_1# h#wp2#a2#N2#_2# h#a6b#k6b#_6b# l#7_X1#w1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R109.wav	mệ nói muốn nấu ăn ngon phải gửi gắm tâm trạng mình vào trong đó	m#e6a#_6a# n#O5a#j5a#_5a# m#uo5a#n5a#_5a# n#7_X5a#w5a#_5a# a_X1#n1#_1# N#O1#n1#_1# f#a3#j3#_3# G#M3#j3#_3# G#a_X5a#m5a#_5a# t#7_X1#m1#_1# ts#a6a#N6a#_6a# m#i2#J2#_2# v#a2#w2#_2# ts#O_X1#Nm1#_1# d#O5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R110.wav	hiếm khi lặp lại những câu đã nói	h#ie5a#m5a#_5a# x#i1#_1# l#a_X6b#p6b#_6b# l#a6a#j6a#_6a# J#M4#N4#_4# k#7_X1#w1#_1# d#a4#_4# n#O5a#j5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R111.wav	tôi sẽ không cố gắng để bán chúng hay trưng bày chúng nữa	t#o1#j1#_1# s#E4#_4# x#o1#Nm1#_1# k#o5a#_5a# G#a_X5a#N5a#_5a# d#e3#_3# b#a5a#n5a#_5a# ts#u5a#Nm5a#_5a# h#a_X1#j1#_1# ts#M1#N1#_1# b#a_X2#j2#_2# ts#u5a#Nm5a#_5a# n#M74#_4#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R112.wav	lời khuyên hữu ích dành cho bạn	l#72#j2#_2# x#wp1#ie1#n1#_1# h#M4#w4#_4# i5b#k5b#_5b# z#E_X2#J2#_2# ts#O1#_1# b#a6a#n6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R113.wav	mà những mái hiên này còn có được sự riêng tư cần thiết	m#a2#_2# J#M4#N4#_4# m#a5a#j5a#_5a# h#ie1#n1#_1# n#a_X2#j2#_2# k#O2#n2#_2# k#O5a#_5a# d#M76b#k6b#_6b# s#M6a#_6a# z#ie1#N1#_1# t#M1#_1# k#7_X2#n2#_2# t_h#ie5b#t5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R114.wav	minh đến phòng tập thể hình của trường để nâng tạ	m#i1#J1#_1# d#e5a#n5a#_5a# f#O_X2#Nm2#_2# t#7_X6b#p6b#_6b# t_h#e3#_3# h#i2#J2#_2# k#uo3#_3# ts#M72#N2#_2# d#e3#_3# n#7_X1#N1#_1# t#a6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R115.wav	tết năm ngoái cả nhà chín miệng ăn	t#e5b#t5b#_5b# n#a_X1#m1#_1# N#wp5a#a5a#j5a#_5a# k#a3#_3# J#a2#_2# ts#i5a#n5a#_5a# m#ie6a#N6a#_6a# a_X1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R116.wav	vạt áo sễ xuống	v#a6b#t6b#_6b# a5a#w5a#_5a# s#e4#_4# s#uo5a#N5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R117.wav	chứ không phải là từ các yêu cầu riêng lẻ	ts#M5a#_5a# x#o1#Nm1#_1# f#a3#j3#_3# l#a2#_2# t#M2#_2# k#a5b#k5b#_5b# ie1#w1#_1# k#7_X2#w2#_2# z#ie1#N1#_1# l#E3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R118.wav	công nghệ này sử dụng nguyên liệu đậu nành	k#o1#Nm1#_1# N#e6a#_6a# n#a_X2#j2#_2# s#M3#_3# z#u6a#Nm6a#_6a# N#wp1#ie1#n1#_1# l#ie6a#w6a#_6a# d#7_X6a#w6a#_6a# n#E_X2#J2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R119.wav	khi tên lửa bay lên	x#i1#_1# t#e1#n1#_1# l#M73#_3# b#a_X1#j1#_1# l#e1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R120.wav	hậu quả của những trận sên hút máu	h#7_X6a#w6a#_6a# k#wp3#a3#_3# k#uo3#_3# J#M4#N4#_4# ts#7_X6a#n6a#_6a# s#e1#n1#_1# h#u5b#t5b#_5b# m#a_X5a#w5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R121.wav	nằm ẩn mình trong vườn cây phía sau dãy phố ồn ào	n#a_X2#m2#_2# 7_X3#n3#_3# m#i2#J2#_2# ts#O_X1#Nm1#_1# v#M72#n2#_2# k#7_X1#j1#_1# f#ie5a#_5a# s#a_X1#w1#_1# z#a_X4#j4#_4# f#o5a#_5a# o2#n2#_2# a2#w2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R122.wav	phần nào mang tính điều hòa thị trường	f#7_X2#n2#_2# n#a2#w2#_2# m#a1#N1#_1# t#i5a#J5a#_5a# d#ie2#w2#_2# h#wp2#a2#_2# t_h#i6a#_6a# ts#M72#N2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R123.wav	tụi con còn dễ nhớ hơn phiên âm ra loằng ngoằng quá	t#u6a#j6a#_6a# k#O1#n1#_1# k#O2#n2#_2# z#e4#_4# J#75a#_5a# h#71#n1#_1# f#ie1#n1#_1# 7_X1#m1#_1# z#a1#_1# l#wp2#a_X2#N2#_2# N#wp2#a_X2#N2#_2# k#wp5a#a5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R124.wav	mang tính cơ hội trong thị hiếu pháp	m#a1#N1#_1# t#i5a#J5a#_5a# k#71#_1# h#o6a#j6a#_6a# ts#O_X1#Nm1#_1# t_h#i6a#_6a# h#ie5a#w5a#_5a# f#a5b#p5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R125.wav	những tràng vỗ tay vang dội như thời hát nhóm	J#M4#N4#_4# ts#a2#N2#_2# v#o4#_4# t#a_X1#j1#_1# v#a1#N1#_1# z#o6a#j6a#_6a# J#M1#_1# t_h#72#j2#_2# h#a5b#t5b#_5b# J#O5a#m5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R126.wav	chỉ hoàn thành nhõn ba cây số khúc giữa	ts#i3#_3# h#wp2#a2#n2#_2# t_h#E_X2#J2#_2# J#O4#n4#_4# b#a1#_1# k#7_X1#j1#_1# s#o5a#_5a# x#u5b#kp5b#_5b# z#M74#_4#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R127.wav	ban tài chính quản trị trung ương thuộc văn phòng trung ương đảng	b#a1#n1#_1# t#a2#j2#_2# ts#i5a#J5a#_5a# k#wp3#a3#n3#_3# ts#i6a#_6a# ts#u1#Nm1#_1# M71#N1#_1# t_h#uo6b#k6b#_6b# v#a_X1#n1#_1# f#O_X2#Nm2#_2# ts#u1#Nm1#_1# M71#N1#_1# d#a3#N3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R128.wav	vì chỉ có mẹ là người dang rộng vòng tay	v#i2#_2# ts#i3#_3# k#O5a#_5a# m#E6a#_6a# l#a2#_2# N#M72#j2#_2# z#a1#N1#_1# z#o6a#Nm6a#_6a# v#O_X2#Nm2#_2# t#a_X1#j1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R129.wav	đường vào hang phải qua nhiều đoạn ngoằn ngoèo với các hồ nước sâu	d#M72#N2#_2# v#a2#w2#_2# h#a1#N1#_1# f#a3#j3#_3# k#wp1#a1#_1# J#ie2#w2#_2# d#wp6a#a6a#n6a#_6a# N#wp2#a_X2#n2#_2# N#wp2#E2#w2#_2# v#75a#j5a#_5a# k#a5b#k5b#_5b# h#o2#_2# n#M75b#k5b#_5b# s#7_X1#w1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R130.wav	giúp hãng tăng thị phần	z#u5b#p5b#_5b# h#a4#N4#_4# t#a_X1#N1#_1# t_h#i6a#_6a# f#7_X2#n2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R131.wav	hừng hực đến tận nửa đêm	h#M2#N2#_2# h#M6b#k6b#_6b# d#e5a#n5a#_5a# t#7_X6a#n6a#_6a# n#M73#_3# d#e1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R132.wav	sau đó vẽ thêm các nét phác họa màu đen vào lúc khác	s#a_X1#w1#_1# d#O5a#_5a# v#E4#_4# t_h#e1#m1#_1# k#a5b#k5b#_5b# n#E5b#t5b#_5b# f#a5b#k5b#_5b# h#wp6a#a6a#_6a# m#a_X2#w2#_2# d#E1#n1#_1# v#a2#w2#_2# l#u5b#kp5b#_5b# x#a5b#k5b#_5b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R133.wav	rất nhiều người dân	z#7_X5b#t5b#_5b# J#ie2#w2#_2# N#M72#j2#_2# z#7_X1#n1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R134.wav	đều quay cuồng đơn giản là do bạn đã quá chén	d#e2#w2#_2# k#wp1#a_X1#j1#_1# k#uo2#N2#_2# d#71#n1#_1# z#a3#n3#_3# l#a2#_2# z#O1#_1# b#a6a#n6a#_6a# d#a4#_4# k#wp5a#a5a#_5a# ts#E5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R135.wav	và sắp xếp theo đúng bối cảnh phim	v#a2#_2# s#a_X5b#p5b#_5b# s#e5b#p5b#_5b# t_h#E1#w1#_1# d#u5a#Nm5a#_5a# b#o5a#j5a#_5a# k#E_X3#J3#_3# f#i1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R136.wav	và đã đơn phương yêu từ một phía như vậy	v#a2#_2# d#a4#_4# d#71#n1#_1# f#M71#N1#_1# ie1#w1#_1# t#M2#_2# m#o6b#t6b#_6b# f#ie5a#_5a# J#M1#_1# v#7_X6a#j6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R137.wav	mỗi tuần tôi lại có một chuyến rờ tua trà vinh sài gòn	m#o4#j4#_4# t#wp2#7_X2#n2#_2# t#o1#j1#_1# l#a6a#j6a#_6a# k#O5a#_5a# m#o6b#t6b#_6b# ts#wp5a#ie5a#n5a#_5a# z#72#_2# t#uo1#_1# ts#a2#_2# v#i1#J1#_1# s#a2#j2#_2# G#O2#n2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R138.wav	bên dưới một hàng chữ mảnh	b#e1#n1#_1# z#M75a#j5a#_5a# m#o6b#t6b#_6b# h#a2#N2#_2# ts#M4#_4# m#E_X3#J3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R139.wav	trong tôi phải tự răn mình đừng bao giờ tự huyễn	ts#O_X1#Nm1#_1# t#o1#j1#_1# f#a3#j3#_3# t#M6a#_6a# z#a_X1#n1#_1# m#i2#J2#_2# d#M2#N2#_2# b#a1#w1#_1# z#72#_2# t#M6a#_6a# h#wp4#ie4#n4#_4#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R140.wav	mà sẽ có cách ra đề phù hợp	m#a2#_2# s#E4#_4# k#O5a#_5a# k#E_X5b#k5b#_5b# z#a1#_1# d#e2#_2# f#u2#_2# h#76b#p6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R141.wav	hà anh tuấn một ngôi sao điểm hẹn mới toanh cũng thừa nhận mù nhạc	h#a2#_2# E_X1#J1#_1# t#wp5a#7_X5a#n5a#_5a# m#o6b#t6b#_6b# N#o1#j1#_1# s#a1#w1#_1# d#ie3#m3#_3# h#E6a#n6a#_6a# m#75a#j5a#_5a# t#wp1#E_X1#J1#_1# k#u4#Nm4#_4# t_h#M72#_2# J#7_X6a#n6a#_6a# m#u2#_2# J#a6b#k6b#_6b#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R142.wav	có thêm niềm vui mới là ra tắm giữa các hũm nước cạn	k#O5a#_5a# t_h#e1#m1#_1# n#ie2#m2#_2# v#u1#j1#_1# m#75a#j5a#_5a# l#a2#_2# z#a1#_1# t#a_X5a#m5a#_5a# z#M74#_4# k#a5b#k5b#_5b# h#u4#m4#_4# n#M75b#k5b#_5b# k#a6a#n6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R143.wav	mang hình dáng của một con khỉ	m#a1#N1#_1# h#i2#J2#_2# z#a5a#N5a#_5a# k#uo3#_3# m#o6b#t6b#_6b# k#O1#n1#_1# x#i3#_3#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R144.wav	doanh doanh	z#wp1#E_X1#J1#_1# z#wp1#E_X1#J1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R145.wav	ngay cả trước khi nó được chính thức công bố	N#a_X1#j1#_1# k#a3#_3# ts#M75b#k5b#_5b# x#i1#_1# n#O5a#_5a# d#M76b#k6b#_6b# ts#i5a#J5a#_5a# t_h#M5b#k5b#_5b# k#o1#Nm1#_1# b#o5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R146.wav	anh lý chạy xe ôm	E_X1#J1#_1# l#i5a#_5a# ts#a_X6a#j6a#_6a# s#E1#_1# o1#m1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R147.wav	việc đầu tiên tôi nghĩ đến	v#ie6b#k6b#_6b# d#7_X2#w2#_2# t#ie1#n1#_1# t#o1#j1#_1# N#i4#_4# d#e5a#n5a#_5a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R148.wav	nấu nguội ngậm gớm cái món thịt gà cứ dai ngoách cả ra	n#7_X5a#w5a#_5a# N#uo6a#j6a#_6a# N#7_X6a#m6a#_6a# G#75a#m5a#_5a# k#a5a#j5a#_5a# m#O5a#n5a#_5a# t_h#i6b#t6b#_6b# G#a2#_2# k#M5a#_5a# z#a1#j1#_1# N#wp5b#E_X5b#k5b#_5b# k#a3#_3# z#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R149.wav	ờ thằng đó cháu nội tư xạo	72#_2# t_h#a_X2#N2#_2# d#O5a#_5a# ts#a_X5a#w5a#_5a# n#o6a#j6a#_6a# t#M1#_1# s#a6a#w6a#_6a#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R150.wav	trong suốt thế kỷ qua	ts#O_X1#Nm1#_1# s#uo5b#t5b#_5b# t_h#e5a#_5a# k#i3#_3# k#wp1#a1#_1#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R151.wav	hay thâm tím chậm lành	h#a_X1#j1#_1# t_h#7_X1#m1#_1# t#i5a#m5a#_5a# ts#7_X6a#m6a#_6a# l#E_X2#J2#_2#
/home4/khanhnd/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R152.wav	thường cung cấp những manh mối	t_h#M72#N2#_2# k#u1#Nm1#_1# k#7_X5b#p5b#_5b# J#M4#N4#_4# m#E_X1#J1#_1# m#o5a#j5a#_5a#
